id,generator,pdb_path,internal_cavity_count,total_internal_cavity_volume,max_internal_cavity_volume,mean_internal_cavity_volume,max_internal_cavity_depth,mean_internal_cavity_depth,internal_cavity_area_total,volume_per_residue,interface_cavity_volume,interface_cavity_count,external_cavity_count,external_cavity_volume_total,all_cavity_count,extraction_status,error
ADI-47287,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f2c0f47b15fa0820695e120bbe963c4c.pdb,2.0,144.5,83.16,72.25,3.29,0.79,152.98,0.6175213675213675,144.5,2.0,2.0,28.29,4.0,SUCCESS,
ADI-47289,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/b7030f453db7dd4cd74a09d83ac03ab4.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.38,4.0,SUCCESS,
ADI-47288,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/3259e9583e3bd101b22437a20ae8cdaa.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.22,4.0,SUCCESS,
ADI-47290,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/fca727aa2ca8c37a47b112bdfbccd4f0.pdb,2.0,301.97,273.89,150.985,5.2,1.125,250.2,1.296008583690987,273.89,1.0,3.0,97.64,5.0,SUCCESS,
ADI-47291,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/1b34361e03d59722ca56b3337463e0e1.pdb,1.0,34.34,34.34,34.34,3.0,1.15,46.55,0.1467521367521367,34.34,1.0,3.0,56.17,4.0,SUCCESS,
ADI-47293,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/e5b9dc2f2150a77aa57bff7d4e4d01a5.pdb,2.0,163.08,104.98,81.54,2.68,0.56,187.4,0.7090434782608697,163.08,2.0,2.0,24.84,4.0,SUCCESS,
ADI-47292,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/eed1ece9b5de21a68c739c95e6515e9d.pdb,1.0,147.1,147.1,147.1,8.16,4.1,170.32,0.6395652173913043,147.1,1.0,4.0,40.82,5.0,SUCCESS,
ADI-47294,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/4fb465f676fefe8476c49486545e8578.pdb,1.0,89.64,89.64,89.64,3.29,1.01,99.08,0.3914410480349345,89.64,1.0,1.0,19.22,2.0,SUCCESS,
ADI-47295,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d1ac9c37d4153b36358f321de510dc6e.pdb,2.0,167.39999999999998,153.79,83.69999999999999,2.62,0.8400000000000001,161.23999999999998,0.7246753246753246,167.39999999999998,2.0,3.0,46.44,5.0,SUCCESS,
ADI-47296,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/bdb3018478cc3679cdbcde28d0be985c.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,63.510000000000005,5.0,SUCCESS,
ADI-47297,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/4f451403372d32f552c4e6828b53f24f.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.21,4.0,SUCCESS,
ADI-47298,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/add9349f6d52517905999e3c1af6bf8b.pdb,1.0,16.85,16.85,16.85,2.4,0.93,28.99,0.0739035087719298,0.0,0.0,6.0,84.45,7.0,SUCCESS,
ADI-47299,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6559e46316086735592c7501a8716a3e.pdb,1.0,55.51,55.51,55.51,2.47,0.61,73.41,0.2456194690265486,55.51,1.0,2.0,28.73,3.0,SUCCESS,
ADI-47300,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/37b734b14fb3748172a7c47b2a8b9afb.pdb,2.0,162.65,89.86,81.325,3.06,0.93,179.95999999999998,0.7010775862068965,162.65,2.0,4.0,158.54999999999998,6.0,SUCCESS,
ADI-47301,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/2dd83ceb8b0ab52d070e290d072f6bf0.pdb,1.0,29.81,29.81,29.81,2.24,0.67,43.55,0.1301746724890829,29.81,1.0,2.0,32.83,3.0,SUCCESS,
ADI-47302,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/4d36720184738a5f3e5078822b1acee0.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.58,2.0,SUCCESS,
ADI-47303,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/20c445ea6c70749add417c9f847d5a1f.pdb,1.0,61.56,61.56,61.56,2.16,0.54,69.55,0.2711894273127753,61.56,1.0,2.0,61.56,3.0,SUCCESS,
ADI-47304,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/709ff05264d95a15ab00455cede3456e.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,84.24000000000001,7.0,SUCCESS,
ADI-47306,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/18daf2cde72e99e23a2a8b025267dc1c.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,155.08,4.0,SUCCESS,
ADI-47307,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/7993c2ec2864faf7a974d52efedfcc89.pdb,1.0,182.3,182.3,182.3,4.69,1.3,206.44,0.7857758620689655,182.3,1.0,2.0,58.96,3.0,SUCCESS,
ADI-47305,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/0902b01d70b8117ada4e89a6b1b776bb.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.78,5.0,SUCCESS,
ADI-47309,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/7a0f483c6c8c5e67bf3704680813de35.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.75,3.0,SUCCESS,
ADI-47308,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/cf157665574301c159dddf110833d575.pdb,2.0,116.64,64.58,58.32,3.5,1.135,135.32,0.5006008583690987,116.64,2.0,2.0,31.1,4.0,SUCCESS,
ADI-47311,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d91c5a4fb83ae9937b91bd9ed74e8742.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,79.28,3.0,SUCCESS,
ADI-47310,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f6a2b6d22b85b21464690eaba49eb1f0.pdb,1.0,96.55,96.55,96.55,3.0,0.69,96.47,0.4272123893805309,96.55,1.0,3.0,37.8,4.0,SUCCESS,
ADI-47313,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/55e823574db2d642f71b9739e3bf0a4e.pdb,1.0,115.34,115.34,115.34,3.7,1.23,102.91,0.5081057268722468,115.34,1.0,5.0,79.48,6.0,SUCCESS,
ADI-47312,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/03eda54c93cd5bd0722deaa544287881.pdb,2.0,96.34,70.42,48.17,4.69,1.29,119.53,0.4281777777777777,96.34,2.0,1.0,46.01,3.0,SUCCESS,
ADI-47316,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6fcf1d7d3da8dc66b2ab0625f0ded3f7.pdb,1.0,215.57,215.57,215.57,5.66,1.64,200.03,0.9291810344827586,215.57,1.0,3.0,86.19,4.0,SUCCESS,
ADI-47317,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/b9c670627e59bff83fe04990f1b23ffa.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.76,2.0,SUCCESS,
ADI-37123,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-37123.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.99,4.0,SUCCESS,
ADI-37125,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-37125.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.56,7.0,SUCCESS,
ADI-38498,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-38498.pdb,1.0,50.54,50.54,50.54,3.84,1.57,63.29,0.215063829787234,50.54,1.0,4.0,53.79,5.0,SUCCESS,
ADI-38499,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-38499.pdb,1.0,147.74,147.74,147.74,4.84,1.58,170.59,0.6451528384279477,147.74,1.0,4.0,53.77,5.0,SUCCESS,
ADI-38500,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-38500.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.27,5.0,SUCCESS,
ADI-37124,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-37124.pdb,1.0,61.13,61.13,61.13,4.02,1.65,76.07,0.2646320346320346,0.0,0.0,4.0,62.43,5.0,SUCCESS,
ADI-38503,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-38503.pdb,2.0,132.19,111.24,66.095,4.2,1.25,153.54,0.5697844827586207,111.24,1.0,10.0,136.73,12.0,SUCCESS,
ADI-38501,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-38501.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,142.34,7.0,SUCCESS,
ADI-38502,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-38502.pdb,2.0,65.24,45.58,32.62,2.24,0.64,90.48,0.2836521739130435,65.24,2.0,6.0,116.41,8.0,SUCCESS,
ADI-45373,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45373.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.47,3.0,SUCCESS,
ADI-45370,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45370.pdb,3.0,148.39,75.6,49.46333333333333,3.93,1.08,198.43,0.6508333333333333,148.39,3.0,5.0,97.42,8.0,SUCCESS,
ADI-45368,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45368.pdb,1.0,57.24,57.24,57.24,4.24,1.68,74.9,0.2510526315789473,57.24,1.0,6.0,122.9,7.0,SUCCESS,
ADI-45378,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45378.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,188.13,5.0,SUCCESS,
ADI-45379,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45379.pdb,1.0,71.28,71.28,71.28,2.16,0.58,92.85,0.3153982300884956,71.28,1.0,5.0,94.17,6.0,SUCCESS,
ADI-45375,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45375.pdb,1.0,209.95,209.95,209.95,5.53,1.61,190.09,0.8896186440677966,209.95,1.0,5.0,103.46,6.0,SUCCESS,
ADI-45388,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45388.pdb,3.0,174.74,111.02,58.24666666666667,4.02,0.8633333333333334,200.25,0.7467521367521368,135.64,2.0,3.0,23.54,6.0,SUCCESS,
ADI-45383,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45383.pdb,2.0,147.74,102.38,73.87,2.47,0.69,149.88,0.6313675213675214,147.74,2.0,3.0,28.29,5.0,SUCCESS,
ADI-45382,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45382.pdb,2.0,81.86,52.27,40.93,3.39,1.28,97.24,0.3439495798319327,52.27,1.0,5.0,113.84,7.0,SUCCESS,
ADI-45390,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45390.pdb,2.0,112.11,64.37,56.05500000000001,3.6,0.875,131.02,0.4895633187772926,112.11,2.0,5.0,74.3,7.0,SUCCESS,
ADI-45389,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45389.pdb,3.0,148.61,82.3,49.53666666666666,3.06,0.8266666666666667,166.49,0.654669603524229,148.61,3.0,3.0,30.880000000000003,6.0,SUCCESS,
ADI-45391,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45391.pdb,1.0,18.36,18.36,18.36,2.16,0.84,31.99,0.0805263157894736,18.36,1.0,2.0,29.81,3.0,SUCCESS,
ADI-45393,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45393.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.29,2.0,SUCCESS,
ADI-45395,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45395.pdb,1.0,15.34,15.34,15.34,3.0,1.42,33.22,0.066695652173913,15.34,1.0,4.0,94.82,5.0,SUCCESS,
ADI-45397,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45397.pdb,2.0,107.35,79.27,53.675,2.75,0.92,118.84,0.4729074889867841,79.27,1.0,5.0,122.47,7.0,SUCCESS,
ADI-45402,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45402.pdb,1.0,21.82,21.82,21.82,3.79,2.23,41.34,0.0920675105485232,0.0,0.0,6.0,86.83,7.0,SUCCESS,
ADI-45405,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45405.pdb,1.0,223.56,223.56,223.56,3.0,0.74,218.86,0.9677922077922078,223.56,1.0,6.0,119.23,7.0,SUCCESS,
ADI-45404,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45404.pdb,1.0,55.73,55.73,55.73,6.12,3.39,77.71,0.2391845493562231,55.73,1.0,2.0,39.31,3.0,SUCCESS,
ADI-45407,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45407.pdb,2.0,274.32,252.94,137.16,4.16,0.93,230.2,1.1673191489361705,252.94,1.0,3.0,32.83,5.0,SUCCESS,
ADI-45406,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45406.pdb,2.0,61.99,45.79,30.995,3.39,1.12,103.7,0.2706986899563318,45.79,1.0,3.0,43.85,5.0,SUCCESS,
ADI-45408,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45408.pdb,1.0,98.5,98.5,98.5,5.13,2.44,114.77,0.4245689655172414,98.5,1.0,3.0,71.28,4.0,SUCCESS,
ADI-45409,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45409.pdb,1.0,20.09,20.09,20.09,2.16,0.67,36.15,0.0858547008547008,0.0,0.0,3.0,32.83,4.0,SUCCESS,
ADI-45410,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45410.pdb,3.0,122.25,76.68,40.75,4.98,1.163333333333333,154.96,0.5202127659574468,93.31,2.0,4.0,50.12,7.0,SUCCESS,
ADI-45422,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45422.pdb,1.0,28.3,28.3,28.3,2.68,0.85,44.64,0.1225108225108225,0.0,0.0,3.0,56.16,4.0,SUCCESS,
ADI-45411,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45411.pdb,1.0,44.28,44.28,44.28,2.16,0.6,43.21,0.1950660792951541,44.28,1.0,7.0,146.66,8.0,SUCCESS,
ADI-45425,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45425.pdb,1.0,127.66,127.66,127.66,3.0,0.8,124.12,0.5386497890295359,127.66,1.0,3.0,51.620000000000005,4.0,SUCCESS,
ADI-45428,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45428.pdb,2.0,119.02,85.54,59.510000000000005,3.06,0.915,133.58,0.4959166666666667,85.54,1.0,7.0,109.94,9.0,SUCCESS,
ADI-45429,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45429.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,145.15,10.0,SUCCESS,
ADI-45430,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45430.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,104.33,6.0,SUCCESS,
ADI-45438,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45438.pdb,2.0,98.71,56.16,49.355,2.24,0.75,114.58,0.4273160173160173,56.16,1.0,4.0,65.66,6.0,SUCCESS,
ADI-45433,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45433.pdb,2.0,84.03,46.01,42.015,5.13,1.63,112.71,0.3591025641025641,46.01,1.0,3.0,49.68,5.0,SUCCESS,
ADI-45435,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45435.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,91.15,5.0,SUCCESS,
ADI-45439,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45439.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,118.15,5.0,SUCCESS,
ADI-45440,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45440.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,162.21,7.0,SUCCESS,
ADI-45442,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45442.pdb,1.0,62.64,62.64,62.64,2.68,0.8,62.71,0.2723478260869565,62.64,1.0,3.0,57.23,4.0,SUCCESS,
ADI-45450,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45450.pdb,1.0,25.27,25.27,25.27,2.16,0.64,32.25,0.1108333333333333,0.0,0.0,6.0,86.82000000000001,7.0,SUCCESS,
ADI-45448,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45448.pdb,1.0,44.93,44.93,44.93,2.4,0.5,57.51,0.1945021645021645,44.93,1.0,5.0,111.24,6.0,SUCCESS,
ADI-45447,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45447.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,105.41,9.0,SUCCESS,
ADI-45451,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45451.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,79.27,5.0,SUCCESS,
ADI-45453,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45453.pdb,1.0,90.94,90.94,90.94,2.47,0.59,82.49,0.4006167400881057,90.94,1.0,5.0,83.38,6.0,SUCCESS,
ADI-45452,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45452.pdb,3.0,309.09,138.67,103.03000000000002,5.16,1.02,310.56,1.3616299559471363,309.09,3.0,4.0,60.27,7.0,SUCCESS,
ADI-45454,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45454.pdb,1.0,396.36,396.36,396.36,8.14,2.73,330.55,1.6866382978723404,396.36,1.0,2.0,31.97,3.0,SUCCESS,
ADI-45456,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45456.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.84,4.0,SUCCESS,
ADI-45455,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45455.pdb,1.0,236.52,236.52,236.52,6.87,2.14,212.2,1.0194827586206896,236.52,1.0,3.0,53.79,4.0,SUCCESS,
ADI-45459,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45459.pdb,1.0,91.37,91.37,91.37,2.47,0.66,93.85,0.4007456140350877,91.37,1.0,4.0,68.67999999999999,5.0,SUCCESS,
ADI-45460,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45460.pdb,1.0,165.02,165.02,165.02,3.6,0.84,156.52,0.7082403433476395,165.02,1.0,5.0,171.5,6.0,SUCCESS,
ADI-45463,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45463.pdb,1.0,96.77,96.77,96.77,3.0,0.81,95.69,0.4189177489177489,96.77,1.0,5.0,59.41,6.0,SUCCESS,
ADI-45464,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45464.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.54,5.0,SUCCESS,
ADI-45461,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45461.pdb,1.0,11.88,11.88,11.88,2.16,1.18,27.62,0.0497071129707113,0.0,0.0,3.0,57.24,4.0,SUCCESS,
ADI-45465,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45465.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,167.4,3.0,SUCCESS,
ADI-45469,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45469.pdb,1.0,84.46,84.46,84.46,3.39,1.06,74.19,0.3594042553191489,84.46,1.0,4.0,58.74,5.0,SUCCESS,
ADI-45470,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45470.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,160.47,7.0,SUCCESS,
ADI-45472,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45472.pdb,1.0,27.22,27.22,27.22,3.23,1.37,40.47,0.1183478260869565,0.0,0.0,3.0,20.52,4.0,SUCCESS,
ADI-45476,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45476.pdb,1.0,41.69,41.69,41.69,2.24,0.79,45.22,0.1812608695652174,41.69,1.0,4.0,58.31,5.0,SUCCESS,
ADI-45477,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45477.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,125.27,6.0,SUCCESS,
ADI-45479,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45479.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.05,4.0,SUCCESS,
ADI-45480,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-45480.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,107.99,4.0,SUCCESS,
